Ngày đăng bài,Năm SX,Tên xe,Giá,Xuất xứ,Địa điểm,Kiểu dáng,Số km đã đi,Hộp số,Tình trạng,Nhiên liệu
2025-10-23,2020,Mercedes Benz E class E200 Exclusive,1000000000.0,Nội địa,Hà Nội,Sedan,26000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Mercedes Benz GLE Class GLE 450 4Matic,3000000000.0,Nhập khẩu,Hà Nội,SUV,6000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Lexus ES 250,1000000000.0,Nhập khẩu,Hà Nội,Sedan,60000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Mercedes Benz E class E300 AMG,1000000000.0,Nội địa,Hà Nội,Sedan,22000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Porsche Macan 2.0,3000000000.0,Nhập khẩu,Hà Nội,SUV,6000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Porsche Macan 2.0,2000000000.0,Nhập khẩu,Hà Nội,SUV,9000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,BMW X6 xDrive40i M Sport,2000000000.0,Nhập khẩu,Hà Nội,SUV,34000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,Mercedes Benz GLC 200 4Matic,1000000000.0,Nội địa,Hà Nội,SUV,22000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,Mercedes Benz GLE Class GLE 450 4Matic,2000000000.0,Nhập khẩu,Hà Nội,SUV,18000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2015,LandRover Range Rover Autobiography 3.0,2000000000.0,Nhập khẩu,Hà Nội,SUV,60000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Mercedes Benz S class S450,4000000000.0,Nhập khẩu,Hà Nội,Sedan,0.0,Tự động,Xe mới,Xăng
2025-10-23,2019,Mercedes Benz S class S450L,2000000000.0,Nội địa,Hà Nội,Sedan,18000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,BMW Z4 sDrive30i M Sport,2000000000.0,Nhập khẩu,Hà Nội,Convertible/Cabriolet,30000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2018,Mercedes Benz S class S450L Luxury,2000000000.0,Nội địa,Hà Nội,Sedan,24000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2017,Porsche Panamera 3.0 V6,2000000000.0,Nhập khẩu,Hà Nội,Sedan,40000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2017,Mercedes Benz E class E300 AMG CBU,1000000000.0,Nhập khẩu,Hà Nội,Sedan,62000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Mercedes Benz GLC 300 4Matic,1000000000.0,Nội địa,Hà Nội,SUV,9000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Mercedes Benz E class E300 AMG,1000000000.0,Nội địa,Hà Nội,Sedan,12000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2016,Lexus RX 200t,1000000000.0,Nhập khẩu,Hà Nội,SUV,90000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2015,LandRover Range Rover Autobiography LWB 5.0,2000000000.0,Nhập khẩu,Hà Nội,SUV,50000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2014,Cadillac Escalade ESV Premium,2000000000.0,Nhập khẩu,Hà Nội,SUV,60000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Lexus ES 250 F Sport,2000000000.0,Nhập khẩu,Hà Nội,Sedan,10000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2016,Lexus LX 570,4000000000.0,Nhập khẩu,Hà Nội,SUV,100000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2016,Mercedes Benz S class S400L,1000000000.0,Nội địa,Hà Nội,Sedan,31000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Mercedes Benz E class E200 Exclusive,1000000000.0,Nội địa,Hà Nội,Sedan,7000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Mercedes Benz GLS 450 4Matic,4000000000.0,Nhập khẩu,Hà Nội,SUV,26000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,BMW Z4 sDrive20i M Sport,2000000000.0,Nhập khẩu,Hà Nội,Convertible/Cabriolet,4800.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,Mercedes Benz S class S450L,2000000000.0,Nội địa,Hà Nội,Sedan,8000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,Mercedes Benz GLC 200 4Matic,1000000000.0,Nội địa,Hà Nội,SUV,25000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2015,Mercedes Benz S class S400L,1000000000.0,Nội địa,Hà Nội,Sedan,42000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Mercedes Benz GLC 200 4Matic,1000000000.0,Nội địa,Hà Nội,SUV,20000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Mercedes Benz GLS 450 4Matic,4000000000.0,Nhập khẩu,Hà Nội,SUV,42000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,Mercedes Benz E class E200 Exclusive,1000000000.0,Nội địa,Hà Nội,Sedan,800.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Mercedes Benz GLS 450 4Matic,3000000000.0,Nhập khẩu,Hà Nội,SUV,39000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,Toyota Camry 2.5 HEV Mid,1000000000.0,Nhập khẩu,TP HCM,Sedan,0.0,Tự động,Xe mới,Hybrid
2025-10-23,2015,LandRover Range Rover HSE 3.0,2000000000.0,Nhập khẩu,Hà Nội,SUV,56000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Lexus RX 350,3000000000.0,Nhập khẩu,Hà Nội,SUV,30000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2015,BMW i8 1.5L Hybrid,2000000000.0,Nhập khẩu,Hà Nội,Coupe,30000.0,Tự động,Đã sử dụng,Hybrid
2025-10-23,2017,Porsche 718 Cayman 2.0 AT,2000000000.0,Nhập khẩu,Hà Nội,Coupe,25600.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2016,Lexus RX 350,2000000000.0,Nhập khẩu,Hà Nội,SUV,30000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Lexus ES 250,1000000000.0,Nhập khẩu,Hà Nội,Sedan,50000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,BMW X5 xDrive40i xLine,3000000000.0,Nội địa,Hà Nội,SUV,3200.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2007,Mercedes Benz S class S600,580000000.0,Nhập khẩu,Hà Nội,Sedan,1238.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,Mercedes Benz GLC 300 4Matic Coupe,1000000000.0,Nhập khẩu,Hà Nội,SUV,44000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2016,Mercedes Benz Maybach S400,2000000000.0,Nhập khẩu,Hà Nội,Sedan,40000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Mercedes Benz S class S450,3000000000.0,Nhập khẩu,Hà Nội,Sedan,18000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Mercedes Benz S class S450 4Matic Luxury,4000000000.0,Nhập khẩu,Hà Nội,Sedan,20000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2016,Lexus RX 200t,1000000000.0,Nhập khẩu,Hà Nội,SUV,70000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Mercedes Benz GLC 200,1000000000.0,Nội địa,Hà Nội,SUV,14400.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,BMW X5 xDrive40i xLine,2000000000.0,Nhập khẩu,Hà Nội,SUV,64000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2018,Mercedes Benz S class S450L,1000000000.0,Nội địa,Hà Nội,Sedan,23000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,Lexus RX 350 Premium,3000000000.0,Nhập khẩu,Hà Nội,SUV,10000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Mercedes Benz S class S450 4Matic,3000000000.0,Nhập khẩu,Hà Nội,Sedan,18000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2017,Mercedes Benz S class S400L,1000000000.0,Nội địa,Hà Nội,Sedan,55000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Lexus RX 350L,3000000000.0,Nhập khẩu,Hà Nội,SUV,60000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,Ford Ranger Raptor 2.0L 4x4 AT,1000000000.0,Nhập khẩu,TP HCM,Bán tải / Pickup,0.0,Tự động,Xe mới,Dầu diesel
2025-10-23,2025,Ford Ranger Stormtrak 2.0L 4x4 AT,1000000000.0,Nhập khẩu,TP HCM,Bán tải / Pickup,0.0,Tự động,Xe mới,Dầu diesel
2025-10-23,2025,Hyundai Tucson 1.6 AT Turbo HTRAC Đặc biệt,922000000.0,Nội địa,TP HCM,Crossover,0.0,Tự động,Xe mới,Xăng
2025-10-23,2019,Lexus RX 300,2000000000.0,Nhập khẩu,Hà Nội,SUV,25000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,LandRover Range Rover Evoque R,2000000000.0,Nhập khẩu,Hà Nội,SUV,6400.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2018,Lexus ES 250,1000000000.0,Nhập khẩu,Hà Nội,Sedan,59000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,BMW 7 Series 735i Pure Excellence,4000000000.0,Nhập khẩu,Hà Nội,Sedan,25000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,Mercedes Benz S class S450L,2000000000.0,Nội địa,Hà Nội,Sedan,22000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Mercedes Benz GLC 300 4Matic Coupe,2000000000.0,Nhập khẩu,Hà Nội,SUV,30000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2016,Mercedes Benz S class S400L,1000000000.0,Nội địa,Hà Nội,Sedan,15000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2017,Lexus RX 200t,1000000000.0,Nhập khẩu,Hà Nội,SUV,80000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Lexus ES 250,2000000000.0,Nhập khẩu,Hà Nội,Sedan,29000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,Mercedes Benz GLC 300 4Matic,1000000000.0,Nhập khẩu,Hà Nội,SUV,18000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,BMW 4 Series 430i Convertible M Sport,2000000000.0,Nhập khẩu,Hà Nội,Convertible/Cabriolet,6000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2017,Porsche Macan 2.0,1000000000.0,Nhập khẩu,Hà Nội,SUV,68000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Porsche Macan 2.0,2000000000.0,Nhập khẩu,Hà Nội,SUV,30000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,Mercedes Benz GLC 300 4Matic,1000000000.0,Nội địa,Hà Nội,SUV,19200.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2018,Lexus RX 300,2000000000.0,Nhập khẩu,Hà Nội,SUV,80000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Mercedes Benz E class E300 AMG,1000000000.0,Nội địa,Hà Nội,Sedan,32000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Mercedes Benz GLC 200 4Matic,1000000000.0,Nội địa,Hà Nội,SUV,22000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,Mercedes Benz S class S450 4Matic Luxury,4000000000.0,Nhập khẩu,Hà Nội,Sedan,12000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2016,Lexus RX 200t,1000000000.0,Nhập khẩu,Hà Nội,SUV,80000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,Mercedes Benz GLC 300 4Matic,1000000000.0,Nội địa,Hà Nội,SUV,6000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2018,Lexus RX 300,2000000000.0,Nhập khẩu,Hà Nội,SUV,70000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Mercedes Benz GLC 200 4Matic,1000000000.0,Nội địa,Hà Nội,SUV,3200.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2016,Toyota Innova 2.0G,370000000.0,Nội địa,Hà Nội,Crossover,180000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,Ford Ranger XLS 2.2L 4x2 MT,445000000.0,Nhập khẩu,Hà Nội,Bán tải / Pickup,81000.0,Số Tay,Đã sử dụng,Dầu diesel
2025-10-23,2022,Mazda 3 1.5L Deluxe,495000000.0,Nội địa,Hà Nội,Sedan,42000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,VinFast VF8 Eco AWD,650000000.0,Nội địa,Hà Nội,SUV,42000.0,Tự động,Đã sử dụng,Điện
2025-10-23,2022,Mercedes Benz S class S450 4Matic Luxury,3000000000.0,Nhập khẩu,TP HCM,Sedan,23000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,Mitsubishi Triton GLX 2WD AT,584000000.0,Nhập khẩu,Hà Nội,Bán tải / Pickup,0.0,Tự động,Xe mới,Dầu diesel
2025-10-23,2025,Toyota Wigo G 1.2 AT,373000000.0,Nhập khẩu,Hà Nội,Hatchback,0.0,Tự động,Xe mới,Xăng
2025-10-23,2019,Mazda 3 2.0L Sport Signature Premium,485000000.0,Nội địa,Hà Nội,Hatchback,36500.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,Ford Ranger Wildtrak 2.0L 4x4 AT,845000000.0,Nội địa,Hà Nội,Bán tải / Pickup,0.0,Tự động,Xe mới,Dầu diesel
2025-10-23,2024,Ford Ranger Raptor 2.0L 4x4 AT,1000000000.0,Nhập khẩu,Hà Nội,Bán tải / Pickup,0.0,Tự động,Xe mới,Dầu diesel
2025-10-23,2024,Ford Everest Sport 2.0L 4x2 AT,1000000000.0,Nhập khẩu,Hà Nội,SUV,0.0,Tự động,Xe mới,Dầu diesel
2025-10-23,2014,Mercedes Benz CLA class CLA 200,395000000.0,Nhập khẩu,Hà Nội,Sedan,65000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,Porsche Panamera 4 Executive,6000000000.0,Nhập khẩu,TP HCM,Sedan,13333.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Mercedes Benz S class S450L Luxury,2000000000.0,Nội địa,TP HCM,Sedan,51000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,Ford Everest Titanium 2.0L 4x2 AT,855000000.0,Nhập khẩu,Hà Nội,SUV,72000.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2023,Kia Carnival Signature 2.2D,1000000000.0,Nội địa,Hà Nội,Van/Minivan,60000.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2024,VinFast VF3 Plus,225000000.0,Nội địa,Hà Nội,Hatchback,10012.0,Tự động,Đã sử dụng,Điện
2025-10-23,2018,Ford EcoSport Titanium 1.0 EcoBoost,395000000.0,Nội địa,Hà Nội,SUV,98238.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Hyundai Tucson 1.6 AT Turbo HTRAC Đặc biệt,858000000.0,Nội địa,TP HCM,Crossover,27000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2024,Hyundai Stargazer X Cao cấp 1.5 AT,535000000.0,Nhập khẩu,TP HCM,Van/Minivan,29000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,Ford Everest Sport 2.0L 4x2 AT,1000000000.0,Nhập khẩu,Hà Nội,SUV,0.0,Tự động,Xe mới,Dầu diesel
2025-10-23,2022,Mercedes Benz C class C200 Avantgarde,1000000000.0,Nội địa,TP HCM,Sedan,18000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2018,Mazda CX5 2.0 AT,559000000.0,Nội địa,Hà Nội,SUV,80000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Nissan X trail V Series 2.5 SV Luxury 4WD,599000000.0,Nội địa,Hà Nội,SUV,50000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2024,Toyota Vios G 1.5 CVT,488000000.0,Nội địa,Hà Nội,Sedan,13000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,Mitsubishi Outlander 2.0 CVT,728000000.0,Nội địa,Hà Nội,SUV,20000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,Mazda CX5 Premium Exclusive 2.0 AT,868000000.0,Nội địa,Hà Nội,SUV,900.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,Subaru Forester 2.0i,815000000.0,Nhập khẩu,Hà Nội,SUV,26000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,Toyota Raize G 1.0 CVT,479000000.0,Nhập khẩu,Hà Nội,SUV,18000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Mitsubishi Xpander 1.5 AT,485000000.0,Nhập khẩu,Hà Nội,SUV,50000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,Ford Everest Titanium Plus 2.0L 4x4 AT,1000000000.0,Nhập khẩu,Hà Nội,SUV,29000.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2022,Mitsubishi Outlander 2.0 CVT,695000000.0,Nội địa,TP HCM,SUV,15000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,Toyota Corolla Cross 1.8V,648000000.0,Nhập khẩu,TP HCM,SUV,71000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Honda HRV L,545000000.0,Nhập khẩu,TP HCM,Crossover,66000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Mazda 3 1.5L Premium,599000000.0,Nội địa,TP HCM,Sedan,26000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2014,Mercedes Benz S class S500L,1000000000.0,Nội địa,Hà Nội,Sedan,90000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Ford Everest Titanium Plus 2.0L 4x4 AT,1000000000.0,Nhập khẩu,Hà Nội,SUV,45000.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2021,Hyundai Tucson 2.0 AT Đặc biệt,695000000.0,Nội địa,Hà Nội,Crossover,29000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2016,Mercedes Benz GLS 400 4Matic,1000000000.0,Nhập khẩu,Hà Nội,SUV,79000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2016,Audi A4 2.0 TFSI,660000000.0,Nhập khẩu,Hà Nội,Sedan,95000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2015,Lexus ES 350,950000000.0,Nhập khẩu,Hà Nội,Sedan,110000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,Ford Everest Platinum 2.0L 4x4 AT,1000000000.0,Nhập khẩu,Hà Nội,SUV,19000.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2014,Mercedes Benz C class C200,465000000.0,Nội địa,Hà Nội,Sedan,130000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Ford Everest Titanium 2.0L 4x2 AT,1000000000.0,Nhập khẩu,Hà Nội,SUV,38000.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2021,Lexus RX 300,2000000000.0,Nhập khẩu,Hà Nội,SUV,46000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Hyundai Kona 1.6 Turbo,475000000.0,Nội địa,Hà Nội,Crossover,77000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Mercedes Benz C class C200 Exclusive,850000000.0,Nội địa,Hải Phòng,Sedan,58000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2017,Mazda CX5 2.5 AT AWD,490000000.0,Nội địa,Hà Nội,SUV,90000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2015,Hyundai SantaFe 2.4L 4WD,495000000.0,Nội địa,Hà Nội,SUV,130000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,Toyota Veloz Cross 1.5 CVT,580000000.0,Nội địa,TP HCM,SUV,0.0,Tự động,Xe mới,Xăng
2025-10-23,2024,Hyundai SantaFe Prestige 2.5L HTRAC,1000000000.0,Nội địa,Hà Nội,SUV,7000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,Mazda 3 1.5L Luxury,568000000.0,Nội địa,Hà Nội,Sedan,20000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2024,Ford Everest Titanium 2.0L 4x2 AT,1000000000.0,Nhập khẩu,TP HCM,SUV,13700.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2025,Ford Everest Titanium Plus 2.0L 4x4 AT,1000000000.0,Nhập khẩu,TP HCM,SUV,0.0,Tự động,Xe mới,Dầu diesel
2025-10-23,2025,Toyota Yaris Cross 1.5 D,589000000.0,Nhập khẩu,Hà Nội,SUV,0.0,Tự động,Xe mới,Xăng
2025-10-23,2015,Mazda 6 2.0 AT,380000000.0,Nội địa,Hà Nội,Sedan,70000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2024,Hyundai Tucson 2.0 AT Đặc biệt,805000000.0,Nội địa,Hà Nội,Crossover,20000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,Subaru Forester 2.0i,735000000.0,Nhập khẩu,Hà Nội,SUV,30000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Hyundai Elantra 1.6 AT Tiêu chuẩn,498000000.0,Nội địa,Hà Nội,Sedan,13000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,Toyota Yaris Cross 1.5 D,645000000.0,Nhập khẩu,Hà Nội,SUV,3000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Kia Sonet Premium 1.5 AT,518000000.0,Nội địa,Hà Nội,Crossover,38000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Hyundai SantaFe Cao cấp 2.2L HTRAC,890000000.0,Nội địa,Hà Nội,SUV,63000.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2023,Subaru Forester 2.0i,745000000.0,Nhập khẩu,Hà Nội,SUV,40000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,Mitsubishi Outlander Premium 2.0 CVT,755000000.0,Nội địa,Hà Nội,SUV,30000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2018,Mercedes Benz S class S450L,1000000000.0,Nội địa,Hà Nội,Sedan,70000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,VinFast Lux A 2.0 Plus 2.0 AT,462000000.0,Nội địa,Hà Nội,Sedan,1.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,Kia Sedona 2.2 DAT Signature,798000000.0,Nội địa,Hà Nội,Van/Minivan,94000.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2022,BMW 5 Series 530i M Sport,2000000000.0,Nhập khẩu,Hà Nội,Sedan,0.0,Tự động,Xe mới,Xăng
2025-10-23,2022,Mazda 3 1.5L Luxury,565000000.0,Nội địa,TP HCM,Sedan,20000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,Mazda 3 Luxury,459000000.0,Nội địa,Hà Nội,Sedan,1.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,Toyota Corolla Cross 1.8HEV,842000000.0,Nhập khẩu,Hà Nội,SUV,0.0,Tự động,Xe mới,Hybrid
2025-10-23,2018,Kia Cerato 1.6 AT,399000000.0,Nội địa,Hậu Giang,Sedan,77000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,Hyundai Accent 1.4 AT,439000000.0,Nội địa,Hậu Giang,Sedan,25000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Mercedes Benz GLE Class GLE 450 4Matic Coupe,3000000000.0,Nhập khẩu,Khánh Hòa,Coupe,700.0,Tự động,Đã sử dụng,Hybrid
2025-10-23,2019,Honda City 1.5,395000000.0,Nội địa,Hậu Giang,Sedan,65000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2012,Toyota Fortuner 2.5G,419000000.0,Nội địa,Hà Nội,SUV,140000.0,Số Tay,Đã sử dụng,Dầu diesel
2025-10-23,2020,Mitsubishi Xpander Cross 1.5 AT,505000000.0,Nhập khẩu,Hậu Giang,SUV,14000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Toyota Corolla Cross 1.8G,675000000.0,Nhập khẩu,Hà Nội,SUV,29000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Toyota Fortuner 2.4L 4x2 AT,920000000.0,Nội địa,Hậu Giang,SUV,76000.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2024,Ford Territory Titanium 1.5 AT,795000000.0,Nội địa,Hà Nội,SUV,19000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Mitsubishi Outlander 2.0 CVT,520000000.0,Nội địa,Hậu Giang,SUV,62000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Hyundai Kona 2.0 ATH,455000000.0,Nội địa,Hà Nội,Crossover,62000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2016,Lexus ES 350,990000000.0,Nhập khẩu,Hà Nội,Sedan,73000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,Ford Everest Sport Special Edition 2.0L 4x2 AT,1000000000.0,Nhập khẩu,Hà Nội,SUV,0.0,Tự động,Xe mới,Dầu diesel
2025-10-23,2023,Ford Everest Titanium Plus 2.0L 4x4 AT,1000000000.0,Nhập khẩu,Hà Nội,SUV,46.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2022,Peugeot 5008 AL 1.6 AT,819000000.0,Nội địa,TP HCM,SUV,30000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,Ford Ranger XLS 2.0L 4x2 AT,707000000.0,Nội địa,TP HCM,Bán tải / Pickup,0.0,Tự động,Xe mới,Dầu diesel
2025-10-23,2016,Chevrolet Aveo LT 1.5 MT,135000000.0,Nội địa,Phú Thọ,Sedan,85000.0,Số Tay,Đã sử dụng,Xăng
2025-10-23,2022,MG 5 Luxury 1.5 AT,395000000.0,Nhập khẩu,Hà Nội,Sedan,32000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,VinFast Lux A 2.0 Nâng cao,545000000.0,Nội địa,Hà Nội,Sedan,68000.0,Tự động,Đã sử dụng,Xăng
